h_geocode,w_geocode,job_totals
24510270803,24510030100,4
24510270803,24510030200,12
24510270803,24510040100,186
24510270803,24510040200,36
24510270803,24510060200,1
24510270803,24510060400,33
24510270803,24510070200,1
24510270803,24510070300,1
24510270803,24510070400,13
24510270803,24510080101,7
24510270803,24510080102,1
24510270803,24510080200,3
24510270803,24510080400,3
24510270803,24510080500,6
24510270803,24510080600,1
24510270803,24510090100,1
24510270803,24510090200,3
24510270803,24510090300,4
24510270803,24510090400,6
24510270803,24510090500,7
24510270803,24510090800,11
24510270803,24510100100,3
24510270803,24510100200,1
24510270803,24510100300,30
24510270803,24510110100,3
24510270803,24510110200,28
24510270803,24510120100,1
24510270803,24510120201,1
24510270803,24510120202,48
24510270803,24510120300,6
24510270803,24510120400,1
24510270803,24510120500,3
24510270803,24510120600,12
24510270803,24510120700,23
24510270803,24510130400,1
24510270803,24510130600,8
24510270803,24510130700,15
24510270803,24510130803,4
24510270803,24510130804,5
24510270803,24510130805,1
24510270803,24510130806,6
24510270803,24510140100,11
24510270803,24510140300,1
24510270803,24510150100,1
24510270803,24510150300,2
24510270803,24510150400,11
24510270803,24510150500,13
24510270803,24510150600,2
24510270803,24510150701,3
24510270803,24510150800,2
24510270803,24510151000,5
24510270803,24510151100,2
24510270803,24510151200,5
24510270803,24510160300,3
24510270803,24510160500,3
24510270803,24510160600,2
24510270803,24510160801,1
24510270803,24510170100,7
24510270803,24510170200,31
24510270803,24510180300,1
24510270803,24510190100,1
24510270803,24510200100,7
24510270803,24510200500,2
24510270803,24510200600,6
24510270803,24510200701,2
24510270803,24510210100,15
24510270803,24510210200,10
24510270803,24510220100,26
24510270803,24510230100,1
24510270803,24510230300,3
24510270803,24510240100,2
24510270803,24510240200,8
24510270803,24510240300,2
24510270803,24510240400,2
24510270803,24510250101,1
24510270803,24510250102,1
24510270803,24510250103,15
24510270803,24510250203,7
24510270803,24510250205,4
24510270803,24510250206,5
24510270803,24510250207,4
24510270803,24510250301,1
24510270803,24510250303,1
24510270803,24510250500,10
24510270803,24510250600,14
24510270803,24510260101,3
24510270803,24510260201,9
24510270803,24510260203,1
24510270803,24510260301,2
24510270803,24510260302,1
24510270803,24510260401,1
24510270803,24510260402,2
24510270803,24510260404,25
24510270803,24510260501,23
24510270803,24510260605,58
24510270803,24510260700,2
24510270803,24510260800,1
24510270803,24510260900,10
24510270803,24510261000,1
24510270803,24510270102,1
24510270803,24510270200,1
24510270803,24510270302,2
24510270803,24510270401,9
24510270803,24510270402,5
24510270803,24510270501,1
24510270803,24510270502,1
24510270803,24510270600,3
24510270803,24510270701,3
24510270803,24510270702,2
24510270803,24510270801,1
24510270803,24510270803,25
24510270803,24510270804,1
24510270803,24510270805,5
24510270803,24510270902,32
24510270803,24510270903,4
24510270803,24510271001,2
24510270803,24510271002,6
24510270803,24510271101,3
24510270803,24510271102,4
24510270803,24510271200,10
24510270803,24510271300,4
24510270803,24510271400,5
24510270803,24510271501,10
24510270803,24510271503,1
24510270803,24510271600,1
24510270803,24510271700,17
24510270803,24510271801,2
24510270803,24510271802,2
24510270803,24510271900,5
24510270803,24510272003,3
24510270803,24510272005,2
24510270803,24510272006,2
24510270803,24510272007,5
24510270803,24510280101,20
24510270803,24510280102,37
24510270803,24510280200,1
24510270803,24510280301,2
24510270803,24510280401,2
24510270803,24510280403,6
24510270803,24510280500,10
24510270803,24510280600,2
24510270804,24510010400,1
24510270804,24510020200,1
24510270804,24510020300,10
24510270804,24510030200,11
24510270804,24510040100,77
24510270804,24510040200,10
24510270804,24510060400,26
24510270804,24510070200,2
24510270804,24510070300,1
24510270804,24510070400,32
24510270804,24510080101,5
24510270804,24510080200,1
24510270804,24510080302,1
24510270804,24510080500,2
24510270804,24510090300,1
24510270804,24510090400,1
24510270804,24510090500,2
24510270804,24510090800,4
24510270804,24510100100,2
24510270804,24510100200,4
24510270804,24510100300,9
24510270804,24510110100,5
24510270804,24510110200,28
24510270804,24510120201,1
24510270804,24510120202,26
24510270804,24510120300,1
24510270804,24510120400,2
24510270804,24510120600,3
24510270804,24510120700,14
24510270804,24510130400,4
24510270804,24510130600,16
24510270804,24510130700,7
24510270804,24510130804,9
24510270804,24510130806,3
24510270804,24510140100,5
24510270804,24510150300,1
24510270804,24510150400,2
24510270804,24510150500,4
24510270804,24510150600,3
24510270804,24510151000,1
24510270804,24510170100,4
24510270804,24510170200,5
24510270804,24510190100,1
24510270804,24510200200,1
24510270804,24510200500,1
24510270804,24510200800,1
24510270804,24510210100,5
24510270804,24510210200,6
24510270804,24510220100,21
24510270804,24510230200,1
24510270804,24510230300,3
24510270804,24510240100,3
24510270804,24510240200,3
24510270804,24510250103,1
24510270804,24510250203,2
24510270804,24510250206,1
24510270804,24510250207,2
24510270804,24510250600,2
24510270804,24510260201,2
24510270804,24510260203,1
24510270804,24510260401,3
24510270804,24510260404,3
24510270804,24510260501,10
24510270804,24510260605,28
24510270804,24510270200,2
24510270804,24510270402,1
24510270804,24510270502,1
24510270804,24510270702,1
24510270804,24510270803,2
24510270804,24510270804,9
24510270804,24510270805,11
24510270804,24510270902,4
24510270804,24510270903,1
24510270804,24510271001,1
24510270804,24510271002,2
24510270804,24510271102,10
24510270804,24510271200,13
24510270804,24510271300,14
24510270804,24510271400,4
24510270804,24510271501,6
24510270804,24510271503,4
24510270804,24510271600,1
24510270804,24510271700,11
24510270804,24510271900,2
24510270804,24510272006,1
24510270804,24510272007,2
24510270804,24510280101,9
24510270804,24510280102,5
24510270804,24510280401,1
24510270804,24510280403,1
24510270804,24510280404,2
24510270804,24510280500,7
24510270805,24510010100,4
24510270805,24510010200,2
24510270805,24510010400,7
24510270805,24510020300,8
24510270805,24510030200,14
24510270805,24510040100,164
24510270805,24510040200,14
24510270805,24510060200,2
24510270805,24510060400,36
24510270805,24510070400,25
24510270805,24510080101,2
24510270805,24510080200,1
24510270805,24510080302,1
24510270805,24510080400,4
24510270805,24510090100,3
24510270805,24510090200,3
24510270805,24510090400,2
24510270805,24510090500,13
24510270805,24510090800,4
24510270805,24510090900,1
24510270805,24510100200,2
24510270805,24510100300,17
24510270805,24510110200,13
24510270805,24510120100,5
24510270805,24510120201,1
24510270805,24510120202,24
24510270805,24510120300,3
24510270805,24510120500,8
24510270805,24510120600,20
24510270805,24510120700,28
24510270805,24510130600,3
24510270805,24510130700,11
24510270805,24510130804,8
24510270805,24510130805,2
24510270805,24510130806,5
24510270805,24510140100,7
24510270805,24510140200,1
24510270805,24510150300,1
24510270805,24510150400,7
24510270805,24510150500,24
24510270805,24510150600,1
24510270805,24510150701,1
24510270805,24510150800,2
24510270805,24510151000,2
24510270805,24510151100,1
24510270805,24510151200,1
24510270805,24510151300,2
24510270805,24510160300,1
24510270805,24510160400,1
24510270805,24510160600,1
24510270805,24510160700,1
24510270805,24510170100,1
24510270805,24510170200,16
24510270805,24510170300,2
24510270805,24510180300,1
24510270805,24510200100,2
24510270805,24510200500,3
24510270805,24510200701,2
24510270805,24510200800,4
24510270805,24510210100,13
24510270805,24510210200,14
24510270805,24510220100,22
24510270805,24510230300,2
24510270805,24510240100,4
24510270805,24510240200,5
24510270805,24510250102,3
24510270805,24510250103,14
24510270805,24510250203,6
24510270805,24510250205,10
24510270805,24510250206,2
24510270805,24510250207,4
24510270805,24510250301,1
24510270805,24510250401,3
24510270805,24510250500,5
24510270805,24510250600,15
24510270805,24510260201,9
24510270805,24510260203,2
24510270805,24510260303,3
24510270805,24510260401,2
24510270805,24510260403,8
24510270805,24510260404,20
24510270805,24510260501,19
24510270805,24510260605,44
24510270805,24510260800,1
24510270805,24510260900,2
24510270805,24510261000,1
24510270805,24510270200,2
24510270805,24510270301,7
24510270805,24510270401,2
24510270805,24510270501,1
24510270805,24510270701,1
24510270805,24510270702,2
24510270805,24510270803,13
24510270805,24510270805,17
24510270805,24510270901,3
24510270805,24510270902,14
24510270805,24510270903,5
24510270805,24510271002,1
24510270805,24510271101,3
24510270805,24510271102,17
24510270805,24510271200,9
24510270805,24510271300,8
24510270805,24510271400,5
24510270805,24510271501,9
24510270805,24510271503,2
24510270805,24510271600,3
24510270805,24510271700,25
24510270805,24510271802,5
24510270805,24510272004,2
24510270805,24510272006,1
24510270805,24510272007,3
24510270805,24510280101,6
24510270805,24510280102,33
24510270805,24510280200,2
24510270805,24510280301,1
24510270805,24510280401,2
24510270805,24510280403,5
24510270805,24510280500,11
24510270901,24510010100,3
24510270901,24510010400,1
24510270901,24510020100,2
24510270901,24510020300,8
24510270901,24510030100,4
24510270901,24510030200,11
24510270901,24510040100,144
24510270901,24510040200,21
24510270901,24510060200,2
24510270901,24510060400,51
24510270901,24510070200,1
24510270901,24510070400,14
24510270901,24510080101,4
24510270901,24510080200,2
24510270901,24510080302,1
24510270901,24510080400,1
24510270901,24510080500,1
24510270901,24510090200,3
24510270901,24510090300,2
24510270901,24510090400,5
24510270901,24510090500,8
24510270901,24510090800,6
24510270901,24510090900,4
24510270901,24510100100,2
24510270901,24510100200,1
24510270901,24510100300,11
24510270901,24510110100,2
24510270901,24510110200,16
24510270901,24510120100,2
24510270901,24510120202,26
24510270901,24510120300,4
24510270901,24510120400,1
24510270901,24510120500,5
24510270901,24510120600,12
24510270901,24510120700,21
24510270901,24510130300,1
24510270901,24510130700,8
24510270901,24510130803,1
24510270901,24510130804,5
24510270901,24510130806,1
24510270901,24510140100,8
24510270901,24510140300,3
24510270901,24510150400,4
24510270901,24510150500,10
24510270901,24510150600,1
24510270901,24510150800,4
24510270901,24510150900,1
24510270901,24510151100,3
24510270901,24510151200,1
24510270901,24510151300,2
24510270901,24510160300,1
24510270901,24510160500,1
24510270901,24510160600,2
24510270901,24510170100,9
24510270901,24510170200,16
24510270901,24510200100,8
24510270901,24510200200,1
24510270901,24510200500,1
24510270901,24510200600,3
24510270901,24510200702,1
24510270901,24510210100,10
24510270901,24510210200,8
24510270901,24510220100,11
24510270901,24510230100,2
24510270901,24510240100,1
24510270901,24510240200,6
24510270901,24510250101,2
24510270901,24510250102,1
24510270901,24510250103,17
24510270901,24510250203,4
24510270901,24510250205,6
24510270901,24510250206,6
24510270901,24510250207,2
24510270901,24510250301,1
24510270901,24510250303,3
24510270901,24510250500,2
24510270901,24510250600,4
24510270901,24510260201,4
24510270901,24510260202,1
24510270901,24510260203,5
24510270901,24510260302,2
24510270901,24510260303,3
24510270901,24510260402,4
24510270901,24510260403,1
24510270901,24510260404,13
24510270901,24510260501,24
24510270901,24510260605,38
24510270901,24510260700,2
24510270901,24510260900,4
24510270901,24510261000,2
24510270901,24510270101,2
24510270901,24510270200,1
24510270901,24510270302,1
24510270901,24510270401,4
24510270901,24510270402,1
24510270901,24510270501,3
24510270901,24510270600,2
24510270901,24510270702,1
24510270901,24510270802,2
24510270901,24510270803,11
24510270901,24510270805,8
24510270901,24510270901,3
24510270901,24510270902,26
24510270901,24510270903,5
24510270901,24510271002,6
24510270901,24510271101,6
24510270901,24510271102,5
24510270901,24510271200,3
24510270901,24510271300,3
24510270901,24510271400,2
24510270901,24510271501,13
24510270901,24510271503,4
24510270901,24510271600,1
24510270901,24510271700,26
24510270901,24510271900,1
24510270901,24510272003,1
24510270901,24510272007,5
24510270901,24510280101,11
24510270901,24510280102,27
24510270901,24510280200,1
24510270901,24510280402,1
24510270901,24510280403,4
24510270901,24510280404,1
24510270901,24510280500,12
24510270901,24510280600,2
24510270902,24510010100,2
24510270902,24510010400,1
24510270902,24510020300,13
24510270902,24510030100,1
24510270902,24510030200,21
24510270902,24510040100,122
24510270902,24510040200,23
24510270902,24510060400,35
24510270902,24510070100,2
24510270902,24510070200,1
24510270902,24510070400,18
24510270902,24510080101,5
24510270902,24510080200,5
24510270902,24510080301,1
24510270902,24510080400,2
24510270902,24510080500,3
24510270902,24510080700,1
24510270902,24510090200,2
24510270902,24510090300,2
24510270902,24510090400,2
24510270902,24510090500,6
24510270902,24510090800,3
24510270902,24510090900,1
24510270902,24510100100,2
24510270902,24510100300,11
24510270902,24510110100,2
24510270902,24510110200,9
24510270902,24510120100,1
24510270902,24510120201,1
24510270902,24510120202,20
24510270902,24510120300,2
24510270902,24510120500,1
24510270902,24510120600,9
24510270902,24510120700,18
24510270902,24510130200,1
24510270902,24510130300,1
24510270902,24510130700,6
24510270902,24510130804,5
24510270902,24510130805,2
24510270902,24510130806,1
24510270902,24510140100,4
24510270902,24510140200,1
24510270902,24510150300,1
24510270902,24510150400,5
24510270902,24510150500,18
24510270902,24510150800,2
24510270902,24510151000,2
24510270902,24510151100,1
24510270902,24510151200,1
24510270902,24510151300,5
24510270902,24510160300,1
24510270902,24510170100,2
24510270902,24510170200,16
24510270902,24510170300,2
24510270902,24510190200,1
24510270902,24510200100,5
24510270902,24510200500,1
24510270902,24510200600,1
24510270902,24510200701,1
24510270902,24510200800,1
24510270902,24510210100,4
24510270902,24510210200,6
24510270902,24510220100,13
24510270902,24510230100,5
24510270902,24510230300,4
24510270902,24510240100,2
24510270902,24510240200,2
24510270902,24510240300,1
24510270902,24510250101,1
24510270902,24510250103,9
24510270902,24510250203,3
24510270902,24510250205,3
24510270902,24510250206,8
24510270902,24510250301,1
24510270902,24510250401,1
24510270902,24510250500,1
24510270902,24510250600,17
24510270902,24510260201,3
